Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,21902.6739,NA,16.23550000000000,15.73360000000000,1.22070000000000,4.48860000000000,4.6097,NA,21887.8577,16.0369,14.8162,1.2207,15.3598,3.9450,3.8534,0.0916,-0.1352,21887.8577,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,21919.0155,NA,16.34160000000000,16.95940000000000,2.69190000000000,5.06210000000000,5.2275,NA,21903.8946,17.8128,15.1209,2.6919,16.4154,3.7676,3.6998,0.0678,-0.9225,21903.8946,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,21935.2552,NA,16.23970000000000,16.16110000000000,1.79930000000000,5.01760000000000,5.1489,NA,21921.7074,15.3471,13.5478,1.7993,14.2611,4.3043,4.2327,0.0716,1.6517,21921.7074,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,21951.9990,NA,16.74380000000000,16.51460000000000,1.83420000000000,4.78740000000000,4.9197,NA,21937.0545,16.7787,14.9445,1.8342,15.5968,4.1351,4.0694,0.0657,-1.1675,21937.0545,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,21968.7053,NA,16.70630000000000,16.99010000000000,1.45150000000000,5.00630000000000,5.2035,NA,21953.8332,16.3236,14.8721,1.4515,15.5210,4.3574,4.2664,0.0910,-0.2114,21953.8332,17.5804,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,21985.8563,NA,17.15100000000000,18.36650000000000,2.41240000000000,6.23050000000000,6.4190,NA,21970.1568,18.1119,15.6995,2.4124,17.2142,4.7158,3.8822,0.8336,-2.0429,21970.1568,19.9884,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22003.3633,NA,17.50700000000000,16.53340000000000,1.57180000000000,5.30200000000000,5.4454,NA,21988.2687,16.6664,15.0946,1.5718,15.7992,4.5974,3.8642,0.7332,1.5785,21988.2687,20.5315,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22019.2449,NA,15.88160000000000,15.16250000000000,1.68160000000000,4.60820000000000,4.7263,NA,22004.9351,15.9914,14.3098,1.6816,14.9036,4.0144,3.9204,0.0940,1.5039,22004.9351,19.7101,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22035.5555,NA,16.31060000000000,16.28980000000000,1.82400000000000,4.56640000000000,4.7055,NA,22020.9265,16.4530,14.6290,1.8240,15.1627,4.0327,3.9456,0.0871,-0.2984,22020.9265,20.0047,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22052.1900,NA,16.63450000000000,16.69540000000000,1.95900000000000,4.63500000000000,4.7664,NA,22037.3795,16.7695,14.8105,1.9590,15.7983,3.6472,3.5872,0.0600,-0.2424,22037.3795,20.7239,NA
