Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
gamemd.exe,18720,0x43D4320,D3D9,-1,0,0,Composed: Flip,1878.4587,NA,22.50570000000000,NA,4.31860000000000,8.02740000000000,38.0923,NA,1873.2320,9.5453,5.2267,4.3186,6.0421,7.2120,6.2530,0.9590,0.0000,1873.2320,40.5358,NA
gamemd.exe,18720,0x43D4320,D3D9,-1,0,0,Composed: Flip,1893.8855,NA,15.42680000000000,16.68710000000000,1.87900000000000,23.93110000000000,39.3526,NA,1882.7773,12.9872,11.1082,1.8790,12.0631,22.9762,7.7058,15.2704,-7.1418,1882.7773,41.2298,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,1910.0687,NA,16.18320000000000,3.45820000000000,1.12690000000000,25.14420000000000,26.6276,NA,1895.7645,15.4311,14.3042,1.1269,33.8691,5.5793,4.1369,1.4424,9.5290,1895.7645,28.6973,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,1927.9799,NA,17.91120000000000,3.35420000000000,2.51400000000000,10.91340000000000,12.0706,NA,1911.1956,19.2983,16.7843,2.5140,26.4813,1.2164,1.2164,0.0000,12.0769,1911.1956,16.0228,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,1943.6819,NA,15.70200000000000,8.42060000000000,1.15980000000000,4.54060000000000,4.7892,NA,1930.4939,14.3478,13.1880,1.1598,13.7242,4.0044,3.9257,0.0787,10.8777,1930.4939,8.3666,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,1961.5590,NA,17.87710000000000,20.88600000000000,2.08550000000000,6.37260000000000,7.7981,NA,1944.8417,18.8028,16.7173,2.0855,18.0998,4.9901,4.1622,0.8279,-6.5382,1944.8417,13.3612,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,1976.6593,NA,15.10030000000000,12.41500000000000,1.18550000000000,4.90880000000000,5.1128,NA,1963.6445,14.2003,13.0148,1.1855,13.5456,4.3780,3.9536,0.4244,6.3878,1963.6445,9.7782,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,1993.8427,NA,17.18340000000000,17.36170000000000,1.24680000000000,5.05270000000000,5.2911,NA,1977.8448,17.2447,15.9979,1.2468,16.5269,4.5237,4.0205,0.5032,-3.1614,1977.8448,11.1053,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2010.6673,NA,16.82460000000000,16.25930000000000,1.11290000000000,4.50020000000000,4.7258,NA,1995.0895,16.6907,15.5778,1.1129,16.0301,4.0479,3.9792,0.0687,0.9854,1995.0895,11.3934,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2027.4765,NA,16.80920000000000,16.86090000000000,1.81220000000000,4.56410000000000,4.7775,NA,2011.7802,17.5085,15.6963,1.8122,16.3669,3.8935,3.8185,0.0750,-0.1702,2011.7802,12.2481,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2043.6848,NA,16.20830000000000,17.47460000000000,1.87400000000000,5.83130000000000,6.0438,NA,2029.2887,16.2701,14.3961,1.8740,15.0434,5.1840,4.5987,0.5853,0.0339,2029.2887,13.7290,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2060.2177,NA,16.53290000000000,15.21910000000000,1.20380000000000,4.51990000000000,4.7300,NA,2045.5588,15.8627,14.6589,1.2038,15.1902,3.9886,3.8998,0.0888,1.0510,2045.5588,12.9270,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2077.5374,NA,17.31970000000000,17.31790000000000,1.14340000000000,4.49820000000000,4.7282,NA,2061.4215,17.2593,16.1159,1.1434,16.6511,3.9630,3.8710,0.0920,-1.4552,2061.4215,6.1822,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2093.3832,NA,15.84580000000000,16.12240000000000,1.59060000000000,4.79770000000000,5.0048,NA,2078.6808,16.2930,14.7024,1.5906,15.5968,3.9033,3.8251,0.0782,1.1369,2078.6808,6.3979,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2111.2740,NA,17.89080000000000,19.60260000000000,1.10890000000000,5.26120000000000,6.7166,NA,2094.9738,17.4091,16.3002,1.1089,16.8342,4.7272,4.0507,0.6765,-3.3096,2094.9738,9.9296,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2128.9572,NA,17.68320000000000,17.32750000000000,2.21590000000000,4.95760000000000,6.3609,NA,2112.3829,18.7902,16.5743,2.2159,17.3971,4.1348,4.0397,0.0951,0.0816,2112.3829,11.3015,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2145.7366,NA,16.77940000000000,16.66590000000000,1.64900000000000,5.24300000000000,6.2474,NA,2131.1731,16.2125,14.5635,1.6490,15.2722,4.5343,4.4480,0.0863,2.1243,2131.1731,11.9490,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2161.5131,NA,15.77650000000000,16.03930000000000,1.61710000000000,5.45850000000000,6.5102,NA,2147.3856,15.7446,14.1275,1.6171,14.8746,4.7114,4.1946,0.5168,0.1732,2147.3856,12.0259,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2178.2953,NA,16.78220000000000,17.34690000000000,1.61960000000000,5.98470000000000,7.0749,NA,2163.1302,16.7847,15.1651,1.6196,16.0369,5.1129,4.5036,0.6093,-1.6023,2163.1302,13.3160,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2193.2398,NA,14.94450000000000,13.30640000000000,1.20490000000000,5.23170000000000,5.4368,NA,2179.9149,14.5298,13.3249,1.2049,13.8193,4.7373,4.1885,0.5488,3.4783,2179.9149,10.6844,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2210.3402,NA,17.10040000000000,16.40590000000000,1.06440000000000,4.56780000000000,4.7423,NA,2194.4447,16.9599,15.8955,1.0644,16.3539,4.1094,4.0294,0.0800,-1.8761,2194.4447,11.0324,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2227.6030,NA,17.26280000000000,17.22730000000000,1.20720000000000,4.50010000000000,4.7068,NA,2211.4046,17.4056,16.1984,1.2072,16.7449,3.9536,3.8627,0.0909,-0.2674,2211.4046,12.0537,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2244.4511,NA,16.84810000000000,17.27130000000000,1.15240000000000,4.91030000000000,5.1300,NA,2228.8102,16.7933,15.6409,1.1524,16.1696,4.3816,4.2861,0.0955,0.1343,2228.8102,13.5599,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2261.2357,NA,16.78460000000000,16.49720000000000,1.33960000000000,4.65420000000000,4.8426,NA,2245.6035,16.9718,15.6322,1.3396,16.2284,4.0580,3.9701,0.0879,0.2961,2245.6035,22.0696,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2277.9187,NA,16.68300000000000,16.88630000000000,1.05730000000000,4.82690000000000,5.0459,NA,2262.5753,16.4007,15.3434,1.0573,15.8180,4.3523,4.2665,0.0858,0.0855,2262.5753,6.9097,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2294.1238,NA,16.20510000000000,16.09690000000000,1.47280000000000,4.72530000000000,4.9377,NA,2278.9760,16.6206,15.1478,1.4728,15.9014,3.9717,3.8692,0.1025,0.3038,2278.9760,7.0526,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2310.5610,NA,16.43720000000000,16.44860000000000,1.24090000000000,4.68990000000000,4.9491,NA,2295.5966,16.2053,14.9644,1.2409,15.5566,4.0977,4.0106,0.0871,0.1720,2295.5966,7.4876,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2327.3121,NA,16.75110000000000,16.56760000000000,1.26310000000000,4.56500000000000,4.7656,NA,2311.8019,16.7733,15.5102,1.2631,16.1286,3.9466,3.8510,0.0956,-0.3623,2311.8019,8.0493,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2343.8609,NA,16.54880000000000,17.42130000000000,1.63170000000000,5.28080000000000,5.6381,NA,2328.5752,16.9174,15.2857,1.6317,16.1558,4.4107,3.9239,0.4868,-0.6480,2328.5752,9.3940,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2361.5518,NA,17.69090000000000,18.63110000000000,1.60350000000000,5.36040000000000,6.5783,NA,2345.4926,17.6627,16.0592,1.6035,16.8242,4.5954,4.2045,0.3909,-1.7137,2345.4926,12.1268,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2377.0831,NA,15.53130000000000,16.54940000000000,2.90970000000000,6.27630000000000,7.5964,NA,2363.1553,16.8375,13.9278,2.9097,15.2272,4.9769,4.4131,0.5638,1.1133,2363.1553,12.6811,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2393.8982,NA,16.81510000000000,16.66610000000000,3.83410000000000,6.48950000000000,7.4474,NA,2379.9928,17.7395,13.9054,3.8341,15.6804,4.7145,4.4200,0.2945,0.1714,2379.9928,13.3379,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2410.1135,NA,16.21530000000000,15.95330000000000,3.52530000000000,6.32320000000000,7.1854,NA,2397.7323,15.9065,12.3812,3.5253,14.0274,4.6770,4.4267,0.2503,1.7862,2397.7323,13.2646,21.2690
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2428.2569,NA,18.14340000000000,18.70870000000000,2.30310000000000,6.36440000000000,7.7507,NA,2413.6388,16.9212,14.6181,2.3031,16.0770,4.9055,4.1898,0.7157,-2.8022,2413.6388,15.9695,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2443.4496,NA,15.19270000000000,12.34200000000000,1.20140000000000,4.67030000000000,4.9000,NA,2430.5600,14.0910,12.8896,1.2014,13.4013,4.1586,4.0823,0.0763,4.5792,2430.5600,12.2731,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2461.0100,NA,17.56040000000000,17.30600000000000,1.11870000000000,4.44570000000000,4.6456,NA,2444.6510,17.4777,16.3590,1.1187,16.8824,3.9223,3.8428,0.0795,-3.2150,2444.6510,5.6427,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2478.3433,NA,17.33330000000000,18.96610000000000,1.94340000000000,5.34370000000000,6.2784,NA,2462.1287,18.1580,16.2146,1.9434,17.1489,4.4094,4.2862,0.1232,-1.4884,2462.1287,8.4999,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2494.7961,NA,16.45280000000000,16.64750000000000,1.55070000000000,5.36000000000000,6.4731,NA,2480.2867,16.0601,14.5094,1.5507,15.1488,4.7206,4.1290,0.5916,1.5105,2480.2867,9.2192,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2510.2072,NA,15.41110000000000,16.68670000000000,2.78700000000000,6.36470000000000,7.7487,NA,2496.3468,16.6474,13.8604,2.7870,15.0804,5.1447,4.9264,0.2183,-0.6266,2496.3468,9.9177,17.8208
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2527.0913,NA,16.88410000000000,13.62990000000000,0.91200000000000,4.31290000000000,4.4945,NA,2512.9942,15.0091,14.0971,0.9120,14.4751,3.9349,3.8471,0.0878,3.0175,2512.9942,7.5860,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2543.7488,NA,16.65750000000000,16.51610000000000,0.97520000000000,4.18200000000000,4.3531,NA,2528.0033,16.7207,15.7455,0.9752,16.1765,3.7510,3.6773,0.0737,-1.5070,2528.0033,8.0991,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2560.5295,NA,16.78070000000000,19.85210000000000,3.20510000000000,6.12800000000000,7.4245,NA,2544.7240,19.0106,15.8055,3.2051,17.1864,4.7471,4.5226,0.2245,-3.1314,2544.7240,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2576.7811,NA,16.25160000000000,13.97490000000000,1.18650000000000,4.92690000000000,5.1478,NA,2563.7346,14.2330,13.0465,1.1865,13.6127,4.3607,3.8588,0.5019,5.0357,2563.7346,9.9250,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2593.4749,NA,16.69380000000000,15.00680000000000,0.71920000000000,3.17770000000000,3.4608,NA,2577.9676,16.2265,15.5073,0.7192,15.6094,3.0756,3.0028,0.0728,-0.7738,2577.9676,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2609.8021,NA,16.32720000000000,16.55960000000000,1.05850000000000,3.49880000000000,3.6932,NA,2594.1941,16.6665,15.6080,1.0585,15.8057,3.3011,3.1983,0.1028,-0.3331,2594.1941,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2627.1798,NA,17.37770000000000,17.40560000000000,0.79470000000000,3.51860000000000,3.7211,NA,2610.8606,17.1139,16.3192,0.7947,16.4215,3.4163,3.3470,0.0693,-0.7391,2610.8606,10.8853,10.8853
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2643.9429,NA,16.76310000000000,20.41400000000000,2.30310000000000,6.05340000000000,7.3720,NA,2627.9745,18.2715,15.9684,2.3031,16.7713,5.2505,4.7810,0.4695,-3.3001,2627.9745,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2659.8891,NA,15.94620000000000,12.63780000000000,1.21850000000000,3.85670000000000,4.0636,NA,2646.2460,14.8616,13.6431,1.2185,13.8702,3.6296,3.4649,0.1647,5.6337,2646.2460,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2676.3096,NA,16.42050000000000,15.78370000000000,0.64330000000000,3.21990000000000,3.4268,NA,2661.1076,15.8453,15.2020,0.6433,15.2862,3.1357,3.0708,0.0649,-0.9221,2661.1076,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2693.7529,NA,17.44330000000000,17.49250000000000,0.68300000000000,3.26600000000000,3.4760,NA,2676.9529,17.4830,16.8000,0.6830,16.8831,3.1829,3.1117,0.0712,-1.6472,2676.9529,5.2210,5.2210
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2711.0698,NA,17.31690000000000,18.51460000000000,1.06360000000000,4.46930000000000,4.6737,NA,2694.4359,17.6975,16.6339,1.0636,17.0933,4.0099,3.9305,0.0794,-1.0316,2694.4359,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2727.8904,NA,16.82060000000000,15.56810000000000,0.92060000000000,3.20590000000000,3.4212,NA,2712.1334,16.6776,15.7570,0.9206,15.8566,3.1063,3.0053,0.1010,2.1294,2712.1334,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2743.9507,NA,16.06030000000000,16.29340000000000,0.91170000000000,3.43160000000000,3.6543,NA,2728.8110,16.0514,15.1397,0.9117,15.2882,3.2831,3.2022,0.0809,0.3842,2728.8110,7.5847,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2760.6168,NA,16.66610000000000,17.49570000000000,1.06450000000000,4.29210000000000,4.4839,NA,2744.8624,16.8189,15.7544,1.0645,16.1861,3.8604,3.7829,0.0775,-1.4443,2744.8624,9.0944,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2778.7121,NA,18.09530000000000,19.48750000000000,1.14530000000000,4.45030000000000,5.8761,NA,2761.6813,18.1761,17.0308,1.1453,17.5488,3.9323,3.8653,0.0670,-2.6686,2761.6813,20.5698,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2794.4936,NA,15.78150000000000,17.40890000000000,2.30710000000000,6.27890000000000,7.5035,NA,2779.8574,16.9433,14.6362,2.3071,16.1881,4.7270,4.2557,0.4713,0.7672,2779.8574,21.9610,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2809.9768,NA,15.48320000000000,11.28940000000000,0.70670000000000,3.08800000000000,3.3097,NA,2796.8007,13.8828,13.1761,0.7067,13.2751,2.9890,2.9283,0.0607,5.6539,2796.8007,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2829.4239,NA,19.44710000000000,21.98350000000000,1.56490000000000,4.79600000000000,5.8461,NA,2810.6835,20.3053,18.7404,1.5649,19.6012,3.9352,3.8460,0.0892,-8.1007,2810.6835,15.2720,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2843.0572,NA,13.63330000000000,11.08150000000000,0.79870000000000,3.09870000000000,3.2943,NA,2830.9888,12.8671,12.0684,0.7987,12.1776,2.9895,2.8850,0.1045,9.2238,2830.9888,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2860.5419,NA,17.48470000000000,18.13650000000000,1.33900000000000,3.76920000000000,3.9461,NA,2843.8559,18.0250,16.6860,1.3390,16.8574,3.5978,3.4074,0.1904,-5.2694,2843.8559,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2878.2467,NA,17.70480000000000,18.18470000000000,1.17440000000000,4.23460000000000,4.4260,NA,2861.8809,17.5402,16.3658,1.1744,16.5828,4.0176,3.2006,0.8170,-0.1597,2861.8809,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2895.1508,NA,16.90410000000000,18.65300000000000,1.39200000000000,4.94920000000000,6.1749,NA,2879.4211,17.1217,15.7297,1.3920,16.2976,4.3813,4.2886,0.0927,-1.1128,2879.4211,8.9034,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2912.8174,NA,17.66660000000000,18.61710000000000,2.03600000000000,6.03160000000000,7.1254,NA,2896.5428,18.3106,16.2746,2.0360,17.1303,5.1759,4.2036,0.9723,-1.4954,2896.5428,11.3531,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2929.0714,NA,16.25400000000000,15.29440000000000,1.91730000000000,5.03980000000000,6.1658,NA,2914.8534,16.1353,14.2180,1.9173,14.9422,4.3156,4.2081,0.1075,3.0162,2914.8534,19.2447,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2943.9011,NA,14.82970000000000,13.62800000000000,1.90080000000000,4.75120000000000,4.9641,NA,2930.9887,14.8132,12.9124,1.9008,13.4403,4.2233,3.6884,0.5349,2.5073,2930.9887,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2961.7679,NA,17.86680000000000,19.02150000000000,1.73510000000000,4.93870000000000,6.1188,NA,2945.8019,17.7011,15.9660,1.7351,16.5840,4.3207,4.2230,0.0977,-4.2083,2945.8019,19.8289,19.8289
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2978.0114,NA,16.24350000000000,14.50650000000000,0.95220000000000,4.15740000000000,4.3818,NA,2963.5030,15.4606,14.5084,0.9522,14.6611,4.0047,3.5067,0.4980,3.1946,2963.5030,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,2994.6898,NA,16.67840000000000,16.31900000000000,1.57700000000000,3.83270000000000,4.0224,NA,2978.9636,17.3032,15.7262,1.5770,15.9725,3.5864,3.4783,0.1081,-0.8584,2978.9636,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3011.2043,NA,16.51450000000000,16.46560000000000,1.86090000000000,3.75430000000000,3.9735,NA,2996.2668,16.7984,14.9375,1.8609,15.0474,3.6444,3.4466,0.1978,0.8376,2996.2668,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3027.4563,NA,16.25200000000000,16.41350000000000,1.14690000000000,3.91740000000000,4.1350,NA,3013.0652,15.5380,14.3911,1.1469,14.5107,3.7978,3.2795,0.5183,0.3849,3013.0652,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3042.9058,NA,15.44950000000000,16.98160000000000,1.10580000000000,5.28890000000000,5.6671,NA,3028.6032,15.4084,14.3026,1.1058,14.5888,5.0027,4.4105,0.5922,-1.4436,3028.6032,12.5554,12.5554
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3057.0395,NA,14.13370000000000,14.29040000000000,3.22500000000000,5.62840000000000,5.8238,NA,3044.0116,16.2529,13.0279,3.2250,13.9043,4.7520,4.4569,0.2951,1.1180,3044.0116,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3073.4574,NA,16.41790000000000,16.38850000000000,1.30140000000000,4.54930000000000,5.7944,NA,3060.2645,14.4943,13.1929,1.3014,13.9145,3.8277,3.7426,0.0851,-0.1356,3060.2645,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3090.4863,NA,17.02890000000000,17.70430000000000,3.75560000000000,6.26600000000000,6.4698,NA,3074.7588,19.4831,15.7275,3.7556,17.1564,4.8371,4.4013,0.4358,-3.2100,3074.7588,NA,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3106.8982,NA,16.41190000000000,15.93730000000000,1.65050000000000,5.80590000000000,5.9952,NA,3094.2419,14.3068,12.6563,1.6505,13.4774,4.9848,4.6432,0.3416,3.5458,3094.2419,20.8770,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3123.6006,NA,16.70240000000000,16.82050000000000,2.75420000000000,5.91110000000000,6.1133,NA,3108.5487,17.8061,15.0519,2.7542,15.8870,5.0760,4.7754,0.3006,-2.5137,3108.5487,21.7153,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3140.4929,NA,16.89230000000000,18.13280000000000,3.50610000000000,7.09840000000000,7.3538,NA,3126.3548,17.6442,14.1381,3.5061,15.8095,5.4270,4.6088,0.8182,-0.3267,3126.3548,23.7877,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3157.0578,NA,16.56490000000000,15.82830000000000,3.52510000000000,6.39860000000000,6.6172,NA,3143.9990,16.5839,13.0588,3.5251,14.5696,4.8878,4.3818,0.5060,1.8159,3143.9990,23.6658,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3174.7656,NA,17.70780000000000,17.70540000000000,2.46960000000000,6.34950000000000,6.6148,NA,3160.5829,16.6523,14.1827,2.4696,15.8205,4.7117,4.2183,0.4934,-1.1215,3160.5829,25.2764,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3191.2458,NA,16.48020000000000,17.11060000000000,2.63550000000000,6.92470000000000,7.2452,NA,3177.2352,16.6461,14.0106,2.6355,15.8372,5.0981,4.2004,0.8977,-0.4583,3177.2352,26.3640,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3208.6273,NA,17.38150000000000,16.08080000000000,1.73650000000000,5.70150000000000,5.9445,NA,3193.8813,16.4825,14.7460,1.7365,15.5661,4.8814,4.2939,0.5875,0.5653,3193.8813,26.5383,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3224.8418,NA,16.21450000000000,16.99630000000000,2.66850000000000,6.49620000000000,6.7263,NA,3210.3638,17.1465,14.4780,2.6685,16.0485,4.9257,4.2349,0.6908,-0.5138,3210.3638,27.5231,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3240.5734,NA,15.73160000000000,16.16650000000000,3.49410000000000,6.96700000000000,7.1612,NA,3227.5103,16.5572,13.0631,3.4941,14.7236,5.3065,4.6996,0.6069,0.9800,3227.5103,27.7324,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3257.3911,NA,16.81770000000000,16.17340000000000,3.48660000000000,6.26920000000000,6.5169,NA,3244.0675,16.8102,13.3236,3.4866,14.9337,4.6591,4.5401,0.1190,0.3838,3244.0675,19.8734,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3275.3647,NA,17.97360000000000,17.13900000000000,1.58380000000000,5.43760000000000,5.6823,NA,3260.8777,16.0708,14.4870,1.5838,15.1811,4.7435,4.2733,0.4702,-0.3288,3260.8777,13.0146,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3291.2444,NA,15.87970000000000,16.18300000000000,1.97610000000000,5.76520000000000,5.9856,NA,3276.9485,16.2720,14.2959,1.9761,15.4002,4.6609,4.2282,0.4327,-0.1122,3276.9485,21.2260,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3308.8231,NA,17.57870000000000,17.25030000000000,1.56020000000000,5.41890000000000,5.6572,NA,3293.2205,17.1628,15.6026,1.5602,16.3692,4.6523,4.1709,0.4814,-0.9783,3293.2205,22.4691,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3325.0606,NA,16.23750000000000,17.62380000000000,2.68610000000000,6.83070000000000,7.0435,NA,3310.3833,17.3634,14.6773,2.6861,16.5536,4.9544,4.1862,0.7682,-0.4610,3310.3833,16.0924,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3340.7603,NA,15.69970000000000,15.47480000000000,2.32320000000000,6.60990000000000,6.8186,NA,3327.7467,15.3368,13.0136,2.3232,14.6227,5.0008,4.2351,0.7657,1.8886,3327.7467,15.5812,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3358.9097,NA,18.14940000000000,16.90010000000000,2.39650000000000,5.35290000000000,5.5693,NA,3343.0835,18.2227,15.8262,2.3965,16.6568,4.5223,4.1044,0.4179,-1.5633,3343.0835,16.3713,NA
gamemd.exe,18720,0x43D4320,D3D9,0,0,1,Hardware: Independent Flip,3374.9961,NA,16.08640000000000,16.22320000000000,1.69110000000000,5.47840000000000,5.7061,NA,3361.3062,15.3810,13.6899,1.6911,14.3773,4.7910,4.2919,0.4991,1.9995,3361.3062,16.5117,NA
